Website,Product Name,Category,Brand,Price,Original Price (MRP),Discount Percentage,Rating,Reviews,Favorable Feedback,Critical Feedback
Myntra,Lego Toys Product 165,Toys,Lego,18655.1,27480.57,32.12,1.1,3151,1672,1479
Myntra,Zara Fashion Product 912,Fashion,Zara,24685.19,32747.08,24.62,3.3,519,470,49
Myntra,Nivea Beauty Product 144,Beauty,Nivea,18477.55,24267.75,23.86,3.5,2497,1267,1230
Myntra,Reebok Sports Product 973,Sports,Reebok,31783.89,41256.34,22.96,1.1,4838,3443,1395
Myntra,Oxford Books Product 740,Books,Oxford,25855.96,28984.63,10.79,2.2,4830,4219,611
Myntra,Puma Fashion Product 363,Fashion,Puma,33956.83,41496.6,18.17,4.8,1711,1522,189
Myntra,Oxford Books Product 956,Books,Oxford,7272.18,8163.22,10.92,4.8,590,415,175
Myntra,Apple Electronics Product 184,Electronics,Apple,46600.81,53663.31,13.16,3.7,4247,3918,329
Myntra,Adidas Fashion Product 201,Fashion,Adidas,5655.15,8146.63,30.58,3.6,337,216,121
Myntra,Zara Fashion Product 600,Fashion,Zara,22792.55,28989.46,21.38,2.4,151,85,66
Myntra,Whirlpool Home Appliances Product 399,Home Appliances,Whirlpool,5103.69,5995.62,14.88,4.6,3655,3251,404
Myntra,LG Home Appliances Product 523,Home Appliances,LG,31697.76,39760.77,20.28,3,4174,2509,1665
Myntra,Dove Beauty Product 507,Beauty,Dove,22410.54,29542.42,24.14,2.3,2406,1395,1011
Myntra,Decathlon Sports Product 113,Sports,Decathlon,38269.73,56245.73,31.96,1.7,4399,3946,453
Myntra,Dove Beauty Product 134,Beauty,Dove,23738.19,34509.35,31.21,4.3,3019,1551,1468
Myntra,Bosch Home Appliances Product 226,Home Appliances,Bosch,4911.41,5734.3,14.35,3.9,3995,2463,1532
Myntra,Whirlpool Home Appliances Product 165,Home Appliances,Whirlpool,21586.62,27908.25,22.65,1.8,2214,1714,500
Myntra,Lego Toys Product 602,Toys,Lego,39326.05,57680.21,31.82,3.7,502,408,94
Myntra,Penguin Books Product 119,Books,Penguin,9387.13,11259.84,16.63,3.8,4375,4173,202
Myntra,Decathlon Sports Product 212,Sports,Decathlon,2035.97,2288.52,11.04,3.9,3386,3060,326
Myntra,Maybelline Beauty Product 833,Beauty,Maybelline,42268.17,61804.15,31.61,4.6,1534,1349,185
Myntra,Funskool Toys Product 438,Toys,Funskool,4027.98,5156.82,21.89,1,3666,3658,8
Myntra,Scholastic Books Product 189,Books,Scholastic,19365.65,23437.05,17.37,1.1,3429,3041,388
Myntra,Philips Home Appliances Product 312,Home Appliances,Philips,6234.22,8031.89,22.38,3.2,231,145,86
Myntra,Philips Home Appliances Product 338,Home Appliances,Philips,18709.73,25818.37,27.53,2.9,4372,2486,1886
Myntra,L'Oreal Beauty Product 950,Beauty,L'Oreal,15630.87,19734.96,20.8,1.4,4303,3151,1152
Myntra,Adidas Fashion Product 654,Fashion,Adidas,1436.65,1881.79,23.66,1.2,1571,1457,114
Myntra,Oxford Books Product 505,Books,Oxford,29911.1,39273.95,23.84,1.1,415,353,62
Myntra,L'Oreal Beauty Product 902,Beauty,L'Oreal,24266.98,36283.14,33.12,1.4,3049,2540,509
Myntra,Nivea Beauty Product 219,Beauty,Nivea,49114.71,64266.19,23.58,3.1,1383,1289,94
Myntra,LG Home Appliances Product 749,Home Appliances,LG,21121.91,25835.55,18.24,3.7,2229,1752,477
Snapdeal,Lego Toys Product 968,Toys,Lego,2860.7,3175.77,9.92,1.4,8,6,2
Snapdeal,Philips Home Appliances Product 158,Home Appliances,Philips,12311.73,16795.78,26.7,2.9,3381,1861,1520
Snapdeal,Hachette Books Product 801,Books,Hachette,16835.6,21336.44,21.09,2.2,3120,2535,585
Snapdeal,Nike Fashion Product 169,Fashion,Nike,14522.03,20828.83,30.28,4,3801,2297,1504
Snapdeal,Bosch Home Appliances Product 579,Home Appliances,Bosch,29013.49,38081.08,23.81,4.3,3679,2209,1470
Snapdeal,Nivea Beauty Product 266,Beauty,Nivea,279.38,415.53,32.77,4.4,526,365,161
Snapdeal,Dove Beauty Product 638,Beauty,Dove,21436.85,31608.37,32.18,4.3,4882,2827,2055
Snapdeal,Nivea Beauty Product 210,Beauty,Nivea,16955.02,19180.32,11.6,2.9,1531,1387,144
Snapdeal,Yonex Sports Product 281,Sports,Yonex,21868.32,25888.61,15.53,2.8,2580,2445,135
Snapdeal,Mattel Toys Product 306,Toys,Mattel,32260.9,48342.76,33.27,4.7,1855,1186,669
Snapdeal,Hasbro Toys Product 285,Toys,Hasbro,28383.1,32039.23,11.41,3.5,3011,2954,57
Snapdeal,Under Armour Sports Product 581,Sports,Under Armour,44123.35,49720.94,11.26,4.9,4152,2614,1538
Snapdeal,Under Armour Sports Product 183,Sports,Under Armour,32684.79,45252.73,27.77,1.8,1144,999,145
Snapdeal,Funskool Toys Product 981,Toys,Funskool,7911.32,10271.8,22.98,3.9,2550,1570,980
Snapdeal,Samsung Home Appliances Product 501,Home Appliances,Samsung,33087.7,40918.31,19.14,3.4,2679,2488,191
Snapdeal,Whirlpool Home Appliances Product 580,Home Appliances,Whirlpool,27553.47,36245.41,23.98,1.6,4542,3368,1174
Snapdeal,Reebok Sports Product 516,Sports,Reebok,24367.17,28615.02,14.84,3.9,3430,1767,1663
Snapdeal,Philips Home Appliances Product 559,Home Appliances,Philips,6955.78,7749.42,10.24,4.7,2323,2313,10
Snapdeal,HarperCollins Books Product 111,Books,HarperCollins,29000.71,34927.26,16.97,2.1,3150,1767,1383
Snapdeal,Nike Fashion Product 342,Fashion,Nike,20889.32,29503.94,29.2,4.7,310,206,104
Snapdeal,Lego Toys Product 888,Toys,Lego,31212.46,37351.24,16.44,2.7,4735,2591,2144
Snapdeal,Decathlon Sports Product 178,Sports,Decathlon,19977.02,27511.91,27.39,3.6,2434,1963,471
Snapdeal,Apple Electronics Product 117,Electronics,Apple,13029.57,17859.66,27.04,3.6,4564,2557,2007
Snapdeal,Scholastic Books Product 472,Books,Scholastic,42850.15,47604.42,9.99,3.3,1751,1725,26
Snapdeal,Zara Fashion Product 956,Fashion,Zara,22872.33,29869.43,23.43,4,1337,1111,226
Snapdeal,Sony Electronics Product 915,Electronics,Sony,45500.12,63304.69,28.13,2.4,4326,2990,1336
Snapdeal,Maybelline Beauty Product 156,Beauty,Maybelline,27969.5,40679.08,31.24,3.4,557,513,44
Snapdeal,Penguin Books Product 328,Books,Penguin,28718.12,38694.75,25.78,4.8,329,309,20
Snapdeal,Penguin Books Product 352,Books,Penguin,14741.05,17818.47,17.27,2.9,1916,1454,462
Snapdeal,Sony Electronics Product 507,Electronics,Sony,8817.05,12879.13,31.54,4.4,1787,1105,682
Snapdeal,Head Sports Product 201,Sports,Head,5049.5,6671.62,24.31,3.6,2346,1990,356
Snapdeal,Zara Fashion Product 303,Fashion,Zara,14030.71,17645.59,20.49,3.5,4934,2857,2077
Snapdeal,OnePlus Electronics Product 309,Electronics,OnePlus,47586.7,55758.53,14.66,3.1,1799,1217,582
Snapdeal,Yonex Sports Product 161,Sports,Yonex,11616.02,15750.79,26.25,4.8,3068,2388,680
Snapdeal,Nike Fashion Product 722,Fashion,Nike,15202.49,18266.44,16.77,2,993,990,3
Snapdeal,Nike Fashion Product 141,Fashion,Nike,15061.11,22130.55,31.94,3.4,4002,2579,1423
Snapdeal,Apple Electronics Product 893,Electronics,Apple,20351.89,30067.52,32.31,2.4,4832,3609,1223
Snapdeal,Samsung Electronics Product 434,Electronics,Samsung,21025.04,23872.86,11.93,4.5,402,382,20
Snapdeal,Levi's Fashion Product 922,Fashion,Levi's,34593.09,42344.01,18.3,4.1,4769,3165,1604
Snapdeal,Nike Fashion Product 584,Fashion,Nike,7451.01,8784.96,15.18,2.6,22,19,3
Snapdeal,Nike Fashion Product 324,Fashion,Nike,10080.52,13473.54,25.18,4.1,3005,2311,694
Snapdeal,Lakme Beauty Product 571,Beauty,Lakme,22059.32,29110.54,24.22,4.8,4232,2317,1915
Snapdeal,Samsung Electronics Product 722,Electronics,Samsung,17975.93,25785.67,30.29,2.6,1087,692,395
Snapdeal,Nike Fashion Product 990,Fashion,Nike,49573.64,55835.09,11.21,3.6,2548,1396,1152
Snapdeal,Funskool Toys Product 541,Toys,Funskool,27513.63,39426.87,30.22,3.8,969,875,94
Snapdeal,Maybelline Beauty Product 359,Beauty,Maybelline,42572.23,52301.74,18.6,2.3,2261,1897,364
Snapdeal,Decathlon Sports Product 439,Sports,Decathlon,8298.96,11023.13,24.71,1.6,2542,1300,1242
Snapdeal,HarperCollins Books Product 950,Books,HarperCollins,48432.15,70266.5,31.07,2,3579,3194,385
Snapdeal,Head Sports Product 789,Sports,Head,49960.53,55150.15,9.41,1.2,4446,3046,1400
Snapdeal,Mattel Toys Product 866,Toys,Mattel,10626.56,12023.08,11.62,2.7,752,553,199
Snapdeal,Dove Beauty Product 260,Beauty,Dove,28850.55,40303.13,28.42,4.6,2172,1582,590
Snapdeal,HarperCollins Books Product 491,Books,HarperCollins,45671.35,52077.75,12.3,1.2,4121,3473,648
Snapdeal,Lakme Beauty Product 168,Beauty,Lakme,20552.66,29538.34,30.42,3.2,1384,1213,171
Snapdeal,Lakme Beauty Product 137,Beauty,Lakme,30615.65,38086.36,19.62,1.2,3651,2986,665
Snapdeal,Bosch Home Appliances Product 813,Home Appliances,Bosch,4641.18,6477.4,28.35,1.5,4855,3884,971
Snapdeal,Yonex Sports Product 617,Sports,Yonex,37866.58,41858.04,9.54,2.1,583,540,43
Snapdeal,Lakme Beauty Product 739,Beauty,Lakme,38643.47,43421.45,11,4.3,3893,3656,237
Snapdeal,Nivea Beauty Product 516,Beauty,Nivea,2603.8,3385.13,23.08,3.4,4792,2757,2035
Snapdeal,Samsung Home Appliances Product 315,Home Appliances,Samsung,42960.11,57970.14,25.89,3.1,4477,2720,1757
Snapdeal,Fisher-Price Toys Product 227,Toys,Fisher-Price,16547.45,20554.01,19.49,2,3267,2271,996
Snapdeal,Scholastic Books Product 277,Books,Scholastic,6847.34,7831.99,12.57,3,1146,760,386
Snapdeal,Penguin Books Product 832,Books,Penguin,49545.49,66413.88,25.4,3.7,1570,1354,216
Snapdeal,Maybelline Beauty Product 914,Beauty,Maybelline,13030.06,15209.95,14.33,3.5,1084,971,113
Snapdeal,Fisher-Price Toys Product 839,Toys,Fisher-Price,9801.83,11294.72,13.22,3.2,2043,1124,919
Snapdeal,Lego Toys Product 495,Toys,Lego,17508.33,25036.2,30.07,3.7,1624,1317,307
Snapdeal,Whirlpool Home Appliances Product 233,Home Appliances,Whirlpool,11915.27,15194.04,21.58,3.5,4478,3795,683
Snapdeal,Funskool Toys Product 588,Toys,Funskool,3578.36,4323.5,17.23,4.1,2446,1679,767
Snapdeal,Dove Beauty Product 649,Beauty,Dove,22443.6,30004.76,25.2,4.5,1299,666,633
Snapdeal,Mattel Toys Product 483,Toys,Mattel,46418.77,56971.21,18.52,3.2,4223,2728,1495
Snapdeal,Nivea Beauty Product 824,Beauty,Nivea,31120.78,41833.36,25.61,3.5,3981,2463,1518
Snapdeal,Nivea Beauty Product 425,Beauty,Nivea,23624.71,35435.73,33.33,2.5,2272,1837,435
Snapdeal,Whirlpool Home Appliances Product 104,Home Appliances,Whirlpool,14092.98,18423.91,23.51,2,2231,1412,819
Snapdeal,Head Sports Product 386,Sports,Head,38960.7,54877.99,29,4.3,3468,3228,240
Snapdeal,Yonex Sports Product 930,Sports,Yonex,19052.8,21611.5,11.84,3.6,4173,2528,1645
Snapdeal,Zara Fashion Product 991,Fashion,Zara,23045.65,27577.29,16.43,3.4,250,235,15
Snapdeal,Scholastic Books Product 501,Books,Scholastic,8505.62,11932.43,28.72,2.2,4302,3773,529
Snapdeal,Decathlon Sports Product 277,Sports,Decathlon,10964.77,13066.11,16.08,4.5,4139,2442,1697
Snapdeal,Lakme Beauty Product 873,Beauty,Lakme,4688.44,6593.32,28.89,3,3428,2761,667
Snapdeal,Sony Electronics Product 172,Electronics,Sony,3948.22,4987.4,20.84,3.2,486,357,129
Snapdeal,Dell Electronics Product 686,Electronics,Dell,6589.38,9488.01,30.55,1.7,1422,1049,373
Snapdeal,Reebok Sports Product 918,Sports,Reebok,4223.53,5001.92,15.56,1.6,3824,3771,53
Snapdeal,LG Home Appliances Product 520,Home Appliances,LG,21141.33,25400.26,16.77,3.3,2120,1514,606
Snapdeal,Funskool Toys Product 327,Toys,Funskool,20930.09,26920.91,22.25,2.9,3311,2028,1283
Snapdeal,OnePlus Electronics Product 704,Electronics,OnePlus,32211.38,45167.24,28.68,1.5,3188,2009,1179
Snapdeal,Adidas Fashion Product 346,Fashion,Adidas,28002.44,41283.19,32.17,4.9,3374,2384,990
Snapdeal,L'Oreal Beauty Product 373,Beauty,L'Oreal,2588.17,3682.65,29.72,4.3,1772,939,833
Snapdeal,Nike Fashion Product 795,Fashion,Nike,1035.68,1207.12,14.2,1.2,3654,3352,302
Snapdeal,Adidas Fashion Product 475,Fashion,Adidas,43188,52587.87,17.87,2.4,4205,3873,332
Snapdeal,Levi's Fashion Product 323,Fashion,Levi's,15676.31,20748.81,24.45,1.5,1131,676,455
Snapdeal,Levi's Fashion Product 789,Fashion,Levi's,7867.42,11004.49,28.51,5,4203,2135,2068
Snapdeal,L'Oreal Beauty Product 956,Beauty,L'Oreal,47996.21,53961.61,11.05,1.9,4522,2630,1892
Snapdeal,HarperCollins Books Product 851,Books,HarperCollins,20940.23,29590.54,29.23,3.6,805,484,321
Snapdeal,Whirlpool Home Appliances Product 454,Home Appliances,Whirlpool,49033.16,65480.41,25.12,1.3,394,259,135
Snapdeal,Nike Fashion Product 116,Fashion,Nike,10913.73,14843.71,26.48,4.4,1802,1517,285
Snapdeal,Decathlon Sports Product 634,Sports,Decathlon,16331.03,19211.83,14.99,2.3,2743,2670,73
Snapdeal,OnePlus Electronics Product 600,Electronics,OnePlus,40212.65,46595.71,13.7,3.9,3276,2589,687
Snapdeal,Zara Fashion Product 792,Fashion,Zara,35736.65,43840.26,18.48,3.7,4963,4271,692
Snapdeal,Zara Fashion Product 352,Fashion,Zara,21151.66,31414.59,32.67,2.5,1079,557,522
Snapdeal,L'Oreal Beauty Product 773,Beauty,L'Oreal,49915.79,67760.02,26.33,2.9,703,655,48
Snapdeal,Under Armour Sports Product 453,Sports,Under Armour,27791.25,35259.93,21.18,3.8,4210,3581,629
Snapdeal,OnePlus Electronics Product 701,Electronics,OnePlus,11737.83,15832.3,25.86,4.4,56,54,2
Snapdeal,Dell Electronics Product 971,Electronics,Dell,35871.06,44829.28,19.98,1.4,4156,2121,2035
Snapdeal,Dell Electronics Product 801,Electronics,Dell,44809.65,64917.4,30.97,5,2776,1500,1276
Snapdeal,Funskool Toys Product 340,Toys,Funskool,47536.29,52763.61,9.91,4.9,981,845,136
Snapdeal,Dove Beauty Product 529,Beauty,Dove,38533.51,45037.56,14.44,1.6,2986,2700,286
Snapdeal,Adidas Fashion Product 865,Fashion,Adidas,2193.61,2589.63,15.29,3.3,1615,1178,437
Snapdeal,L'Oreal Beauty Product 344,Beauty,L'Oreal,43079.56,48201.84,10.63,3.5,4861,2632,2229
Snapdeal,HarperCollins Books Product 384,Books,HarperCollins,27111.58,37418.73,27.55,3.3,617,606,11
Snapdeal,Yonex Sports Product 920,Sports,Yonex,36189.27,44621.92,18.9,2.4,3436,3097,339
Snapdeal,Maybelline Beauty Product 199,Beauty,Maybelline,49853.47,63923.2,22.01,3.8,4297,3585,712
Snapdeal,Nike Fashion Product 556,Fashion,Nike,27604.78,32292.9,14.52,1.2,2292,2100,192
Snapdeal,Nivea Beauty Product 424,Beauty,Nivea,29786.14,34452.19,13.54,1.7,2380,2271,109
Snapdeal,L'Oreal Beauty Product 607,Beauty,L'Oreal,17713.1,25911.95,31.64,3.5,4964,4395,569
Snapdeal,Samsung Electronics Product 593,Electronics,Samsung,44219.45,52522.7,15.81,3,931,559,372
Snapdeal,Yonex Sports Product 289,Sports,Yonex,9387.69,11422.83,17.82,2.9,499,298,201
Snapdeal,HarperCollins Books Product 263,Books,HarperCollins,37673.45,50452.66,25.33,1.8,3643,2077,1566
Snapdeal,Dove Beauty Product 178,Beauty,Dove,48318.8,59113.12,18.26,2.5,1026,727,299
Snapdeal,Philips Home Appliances Product 187,Home Appliances,Philips,49345.62,70047.22,29.55,3.5,3844,2929,915
Snapdeal,Apple Electronics Product 274,Electronics,Apple,35929.9,39706.04,9.51,2.3,109,82,27
Snapdeal,Puma Fashion Product 301,Fashion,Puma,8292.46,9915.46,16.37,4.8,1358,1291,67
Snapdeal,Under Armour Sports Product 672,Sports,Under Armour,27735.27,38100.52,27.21,3.2,399,393,6
Snapdeal,Mattel Toys Product 489,Toys,Mattel,4557.42,5259.36,13.35,4.3,2150,1135,1015
Snapdeal,Mattel Toys Product 449,Toys,Mattel,47850.75,63206.64,24.29,3.1,1602,1562,40
Snapdeal,Nike Fashion Product 521,Fashion,Nike,2675.99,3171.64,15.63,2,2970,2678,292
Snapdeal,Reebok Sports Product 389,Sports,Reebok,38643.08,54059.39,28.52,2.2,990,632,358
Snapdeal,Levi's Fashion Product 441,Fashion,Levi's,21384.58,25043.46,14.61,2.7,307,161,146
Snapdeal,Samsung Electronics Product 458,Electronics,Samsung,30757.6,46092.52,33.27,1.2,2065,1589,476
Snapdeal,Samsung Electronics Product 622,Electronics,Samsung,10530.66,11666.66,9.74,1.5,1500,1412,88
Snapdeal,Fisher-Price Toys Product 245,Toys,Fisher-Price,1814.93,2373.7,23.54,2.2,4044,2419,1625
Snapdeal,Puma Fashion Product 225,Fashion,Puma,6102.23,8624.45,29.24,2.4,909,594,315
Snapdeal,Decathlon Sports Product 730,Sports,Decathlon,514.85,706.55,27.13,2.5,217,152,65
Snapdeal,Apple Electronics Product 655,Electronics,Apple,12290.2,17091.25,28.09,4.6,1209,1012,197
Snapdeal,Funskool Toys Product 242,Toys,Funskool,40522.27,49973.02,18.91,3.9,723,706,17
Snapdeal,OnePlus Electronics Product 947,Electronics,OnePlus,44926.61,61799.91,27.3,4.5,3529,2872,657
Snapdeal,LG Home Appliances Product 785,Home Appliances,LG,14818.08,22115.19,33,1.2,4733,2755,1978
Snapdeal,Nivea Beauty Product 753,Beauty,Nivea,1363.52,1740.24,21.65,4.2,4864,4037,827
Snapdeal,Head Sports Product 618,Sports,Head,40769.37,55907.94,27.08,1.4,4888,3532,1356
Snapdeal,L'Oreal Beauty Product 212,Beauty,L'Oreal,29088.84,40077.27,27.42,4.1,1001,973,28
Snapdeal,Apple Electronics Product 790,Electronics,Apple,49385.54,70700.28,30.15,3.4,326,311,15
Snapdeal,Penguin Books Product 933,Books,Penguin,46286.81,61917.54,25.24,2.8,419,240,179
Snapdeal,OnePlus Electronics Product 897,Electronics,OnePlus,27738.19,36353.34,23.7,1.9,101,88,13
Snapdeal,Adidas Fashion Product 326,Fashion,Adidas,24914.59,29522.34,15.61,1.8,860,643,217
Snapdeal,Funskool Toys Product 532,Toys,Funskool,3946.06,5563.52,29.07,4.7,4775,4562,213
Snapdeal,Lakme Beauty Product 869,Beauty,Lakme,35711.27,46136.58,22.6,4.9,1508,807,701
Snapdeal,Apple Electronics Product 573,Electronics,Apple,41784.06,60767.04,31.24,2.3,4854,4020,834
Snapdeal,Hasbro Toys Product 973,Toys,Hasbro,10561.14,15516.34,31.94,4,125,103,22
Snapdeal,Philips Home Appliances Product 517,Home Appliances,Philips,15317.05,22116.43,30.74,2.4,4634,4125,509
Snapdeal,Adidas Fashion Product 434,Fashion,Adidas,20739.33,22855.09,9.26,4.5,2762,2181,581
Snapdeal,Sony Electronics Product 415,Electronics,Sony,4761.46,5855.28,18.68,4.1,1512,835,677
Snapdeal,LG Home Appliances Product 879,Home Appliances,LG,38519.07,57133.61,32.58,2,2727,2005,722
Snapdeal,Lego Toys Product 798,Toys,Lego,26823.9,36256.84,26.02,4.2,1131,629,502
Snapdeal,Philips Home Appliances Product 311,Home Appliances,Philips,39383.68,51778.97,23.94,2.7,487,434,53
Snapdeal,Funskool Toys Product 628,Toys,Funskool,42676.03,56042.37,23.85,4.6,1301,718,583
Snapdeal,Yonex Sports Product 200,Sports,Yonex,46956.05,60939.66,22.95,4.9,826,550,276
Snapdeal,Funskool Toys Product 430,Toys,Funskool,3154.98,3693.54,14.58,1.4,2528,1965,563
Snapdeal,Yonex Sports Product 691,Sports,Yonex,16412.28,24569.62,33.2,2.3,2741,1960,781
Snapdeal,Nike Fashion Product 193,Fashion,Nike,33369.12,48087.4,30.61,1.2,4476,3586,890
Snapdeal,HarperCollins Books Product 354,Books,HarperCollins,23272.25,26091.13,10.8,4.4,4625,2413,2212
Snapdeal,Sony Electronics Product 967,Electronics,Sony,35127.01,49528.8,29.08,1.6,813,592,221
Snapdeal,Decathlon Sports Product 666,Sports,Decathlon,6698.33,7847,14.64,4.6,4350,2249,2101
Snapdeal,Under Armour Sports Product 798,Sports,Under Armour,695.94,938.03,25.81,2.1,3349,1951,1398
Snapdeal,Reebok Sports Product 187,Sports,Reebok,48339.48,64870.9,25.48,3.9,1271,909,362
Snapdeal,Whirlpool Home Appliances Product 299,Home Appliances,Whirlpool,18707.24,24538.78,23.76,4.3,1208,680,528
Snapdeal,Reebok Sports Product 387,Sports,Reebok,29782.98,32795.67,9.19,3.1,2293,2013,280
Snapdeal,Lego Toys Product 918,Toys,Lego,27672.33,39809.7,30.49,3.8,3785,3459,326
Snapdeal,Zara Fashion Product 619,Fashion,Zara,46435.01,59822.44,22.38,2.3,1987,1600,387
Snapdeal,Dove Beauty Product 507,Beauty,Dove,15173,17155.34,11.56,4,3500,2478,1022
Snapdeal,Reebok Sports Product 948,Sports,Reebok,2684.22,3824.54,29.82,4.7,813,651,162
Snapdeal,Zara Fashion Product 344,Fashion,Zara,22410.4,25942.84,13.62,3.2,259,224,35
Snapdeal,Fisher-Price Toys Product 273,Toys,Fisher-Price,8430.95,9403.16,10.34,4.3,2424,1693,731
Snapdeal,Philips Home Appliances Product 250,Home Appliances,Philips,25756.33,31908.36,19.28,4.1,2638,2472,166
Snapdeal,Lakme Beauty Product 508,Beauty,Lakme,3129.84,4227.79,25.97,4.7,777,482,295
Snapdeal,Under Armour Sports Product 405,Sports,Under Armour,26407.97,32705.49,19.26,1.5,330,238,92
Snapdeal,Decathlon Sports Product 692,Sports,Decathlon,44731.86,65872.69,32.09,2.1,2928,1696,1232
Snapdeal,Maybelline Beauty Product 857,Beauty,Maybelline,8641.48,12541.91,31.1,3.7,4276,3115,1161
Snapdeal,Dove Beauty Product 831,Beauty,Dove,27845.62,31287.67,11,2.2,1022,996,26
Snapdeal,Under Armour Sports Product 120,Sports,Under Armour,38126.34,52256.46,27.04,2.5,1591,1125,466
Snapdeal,OnePlus Electronics Product 536,Electronics,OnePlus,26165.9,38436.94,31.93,4.3,4272,3646,626
Snapdeal,Dell Electronics Product 454,Electronics,Dell,32393.57,38450.23,15.75,4.7,3728,2537,1191
Snapdeal,Adidas Fashion Product 149,Fashion,Adidas,5612.45,6353.37,11.66,3.7,1218,960,258
Snapdeal,Bosch Home Appliances Product 124,Home Appliances,Bosch,1100.02,1422.03,22.64,1.2,3548,3198,350
Snapdeal,Fisher-Price Toys Product 617,Toys,Fisher-Price,48743.49,69712.51,30.08,2.2,3528,2654,874
Snapdeal,Adidas Fashion Product 364,Fashion,Adidas,9022,12923.69,30.19,4.1,4295,2213,2082
Snapdeal,Dove Beauty Product 355,Beauty,Dove,42138.98,48172.86,12.53,3.8,3866,3806,60
Snapdeal,HarperCollins Books Product 350,Books,HarperCollins,41441.52,45891.13,9.7,3.3,4237,4083,154
Snapdeal,Oxford Books Product 134,Books,Oxford,18775.11,25696.21,26.93,2.3,1839,1100,739
Snapdeal,Apple Electronics Product 860,Electronics,Apple,39741.25,59361.71,33.05,4.7,2711,1383,1328
Snapdeal,Fisher-Price Toys Product 546,Toys,Fisher-Price,6156.14,7109.58,13.41,4,2496,2123,373
Snapdeal,Puma Fashion Product 215,Fashion,Puma,7268.92,10231.95,28.96,2.1,3998,2044,1954
